ts,pt,pc,temp,q,choke
2009-06-17,714.7,240.6,79.4,23435.0,86.0
2009-06-18,708.9,241.2,79.4,23679.0,86.0
2009-06-19,704.8,240.0,80.3,23902.0,86.0
2009-06-20,701.4,239.0,80.8,24161.0,86.0
2009-06-21,975.3,235.3,79.2,16152.0,49.6
2009-06-22,1006.6,230.7,78.4,15850.0,47.7
2009-06-23,995.1,232.7,79.1,16070.0,48.2
2009-06-24,996.1,231.5,79.1,16085.0,48.2
2009-06-25,999.3,230.2,78.5,15284.0,48.2
2009-06-26,1000.3,229.6,77.9,13693.0,48.3
2009-06-27,999.5,229.3,77.8,13017.0,48.4
2009-06-28,970.6,232.1,78.9,12987.0,50.4
2009-06-29,954.1,235.9,80.3,13233.0,51.2
2009-06-30,953.0,236.6,80.4,13197.0,51.2
2009-07-01,955.3,236.5,80.2,13162.0,51.2
2009-07-02,955.4,236.4,80.2,13107.0,51.2
2009-07-03,954.4,236.8,80.5,13071.0,51.2
2009-07-04,954.6,236.3,80.3,12969.0,51.2
2009-07-05,955.8,235.2,79.7,12998.0,51.2
2009-07-06,952.8,235.9,80.4,16363.0,51.2
2009-07-07,952.9,234.4,80.2,16265.0,51.2
2009-07-08,953.5,230.7,79.2,17303.0,51.2
2009-07-09,953.6,229.5,79.1,17306.0,51.2
2009-07-10,953.0,229.2,79.1,17232.0,51.2
2009-07-11,946.5,230.8,79.3,17344.0,51.8
2009-07-12,946.0,233.0,79.1,17425.0,51.9
2009-07-13,946.3,233.3,79.3,17511.0,52.0
2009-07-14,953.5,232.5,78.7,17285.0,51.5
2009-07-15,963.2,232.2,79.2,16964.0,50.8
2009-07-16,961.2,234.1,79.7,16887.0,50.7
2009-07-17,962.4,232.9,79.2,17109.0,50.7
2009-07-18,962.2,233.0,79.1,13759.0,51.3
2009-07-19,1062.0,208.8,74.0,13654.0,42.5
2009-07-20,1020.3,226.3,77.9,16988.0,48.4
2009-07-21,984.1,242.3,79.9,18474.0,50.8
2009-07-22,996.0,242.3,78.8,18574.0,50.8
2009-07-23,1011.1,244.3,78.9,18417.0,50.3
2009-07-24,1018.4,247.1,79.1,18479.0,50.4
2009-07-25,1023.0,249.4,80.1,18706.0,49.3
2009-07-26,1033.6,253.0,80.2,18687.0,50.3
2009-07-27,1049.1,254.0,79.5,18576.0,50.1
2009-07-28,1060.3,255.9,79.6,18790.0,49.9
2009-07-29,1071.2,257.0,79.2,18878.0,49.9
2009-07-30,1077.3,259.9,80.2,18957.0,49.8
2009-07-31,1101.9,261.7,80.3,18661.0,48.9
2009-08-01,1115.3,261.5,79.3,18716.0,48.8
2009-08-02,1130.6,261.0,79.1,8467.0,46.1
2009-08-04,1571.4,35.4,16.1,470.0,1.2
2009-08-05,1076.1,194.5,73.2,21767.0,53.6
2009-08-06,974.4,274.7,80.7,22864.0,61.0
2009-08-07,950.2,285.3,81.0,21344.0,62.6
2009-08-08,1219.4,226.9,75.5,12512.0,40.6
2009-08-09,991.9,277.1,81.6,21305.0,58.5
2009-08-10,959.1,283.4,80.7,21616.0,60.5
2009-08-11,933.5,281.8,81.6,21696.0,62.2
2009-08-12,897.9,280.9,81.0,22463.0,65.0
2009-08-13,889.3,278.5,82.0,22205.0,65.3
2009-08-14,863.2,277.9,81.0,22602.0,67.5
2009-08-15,839.8,274.5,78.4,23094.0,70.0
2009-08-16,828.3,271.5,79.8,23388.0,71.5
2009-08-17,822.2,275.2,82.2,23466.0,71.7
2009-08-18,825.8,275.7,81.9,23485.0,71.7
2009-08-19,829.9,274.5,81.2,23570.0,72.0
2009-08-20,831.6,274.7,80.8,23606.0,72.0
2009-08-21,833.8,276.7,80.5,23547.0,71.8
2009-08-22,833.7,277.1,79.4,23538.0,71.8
2009-08-23,834.8,277.2,81.4,23526.0,71.9
2009-08-24,833.1,277.8,79.9,23672.0,72.4
2009-08-25,816.7,279.0,80.7,24298.0,74.9
2009-08-26,848.2,259.0,77.9,13148.0,55.7
2009-08-27,1030.7,244.7,78.8,18660.0,55.1
2009-08-28,860.8,283.9,80.9,23047.0,69.2
2009-08-29,929.4,285.2,81.5,1533.0,54.5
2009-08-30,1276.1,42.5,14.3,0.0,
2009-08-31,73.3,32.8,14.7,0.0,
2009-09-02,35.8,24.9,13.4,0.0,
2009-09-03,66.1,23.5,13.8,0.0,
2009-09-04,661.3,23.6,16.8,0.0,
2009-09-05,1365.7,85.6,58.6,5414.0,28.5
2009-09-06,1208.1,189.0,74.4,12327.0,44.4
2009-09-07,1005.9,261.0,79.7,24991.0,55.3
2009-09-08,1019.0,286.6,80.8,22547.0,58.1
2009-09-09,1015.2,295.5,81.8,21315.0,58.1
2009-09-10,1014.5,302.7,82.8,21255.0,58.1
2009-09-11,1000.8,304.8,82.9,21472.0,59.3
2009-09-12,976.1,304.6,82.6,21910.0,61.3
2009-09-13,970.4,305.5,82.8,22033.0,61.8
2009-09-14,970.7,309.2,83.2,22031.0,62.0
2009-09-15,954.5,309.7,83.2,22457.0,64.3
2009-09-16,961.0,309.2,83.1,22323.0,63.0
2009-09-17,970.1,310.6,83.1,22083.0,62.4
2009-09-18,965.2,309.8,82.3,22238.0,63.1
2009-09-19,1023.6,307.8,81.9,20527.0,59.2
2009-09-20,1162.1,300.5,81.5,16264.0,49.3
2009-09-21,1148.1,299.7,79.7,20695.0,50.4
2009-09-22,1148.8,298.4,79.5,20661.0,50.4
2009-09-23,1147.7,299.7,80.9,21292.0,50.4
2009-09-24,1055.5,303.7,81.9,23152.0,57.0
2009-09-25,966.5,310.4,81.0,25014.0,63.7
2009-09-26,963.9,312.6,83.0,11273.0,62.9
2009-09-27,1626.4,51.7,17.3,46.0,0.6
2009-09-28,1617.5,36.1,13.3,0.0,
2009-09-29,1609.1,29.9,11.4,0.0,
2009-09-30,1584.5,26.5,11.0,0.0,
2009-10-01,1154.8,180.0,72.7,18709.0,48.7
2009-10-02,988.7,287.1,82.0,24286.0,61.7
2009-10-03,982.7,303.6,80.0,24827.0,62.5
2009-10-04,975.0,311.1,81.9,24946.0,62.7
2009-10-05,971.1,318.6,82.9,25049.0,63.0
2009-10-06,1132.9,311.6,80.4,21584.0,52.2
2009-10-07,1068.6,317.9,82.3,22848.0,55.7
2009-10-08,1077.8,317.9,81.8,22475.0,55.2
2009-10-09,1085.5,319.2,82.1,21922.0,54.7
2009-10-10,1073.9,313.0,80.2,21989.0,53.7
2009-10-11,1084.3,319.2,82.2,21897.0,54.7
2009-10-12,1072.7,319.2,82.6,22004.0,55.4
2009-10-13,1084.6,316.5,82.4,18577.0,52.8
2009-10-14,1102.3,310.7,80.9,21157.0,53.6
2009-10-15,1172.7,280.0,76.5,18242.0,45.6
2009-10-16,1015.5,306.3,82.4,23177.0,59.2
2009-10-17,987.9,315.1,82.9,6417.0,58.1
2009-10-18,1098.7,50.9,78.3,20662.0,52.4
2009-10-19,1084.2,77.0,81.9,21499.0,53.8
2009-10-20,1082.2,167.3,81.1,21445.0,54.0
2009-10-21,1082.6,205.2,79.1,21397.0,54.0
2009-10-22,1082.1,204.8,79.0,21383.0,54.0
2009-10-23,1038.0,206.8,80.0,7720.0,53.9
2009-10-24,1434.7,33.3,46.4,1161.0,24.8
2009-10-25,1124.9,151.8,75.8,20677.0,51.2
2009-10-26,1118.6,208.4,82.3,21289.0,52.2
2009-10-27,1114.0,217.8,82.6,21298.0,52.2
2009-10-28,1107.3,218.0,81.5,21322.0,52.6
2009-10-29,1071.7,200.2,78.8,20962.0,57.1
2009-10-30,958.9,223.1,82.2,24469.0,66.0
2009-10-31,977.7,224.7,82.0,23908.0,64.2
2009-11-01,972.4,224.7,81.4,23961.0,64.3
2009-11-02,977.4,223.8,80.8,23858.0,63.9
2009-11-03,975.8,224.3,81.1,23846.0,63.8
2009-11-04,1047.3,207.6,79.2,15727.0,56.6
2009-11-05,1064.3,216.8,79.8,21923.0,56.6
2009-11-06,1067.2,220.0,81.0,21796.0,56.4
2009-11-07,1054.1,222.7,82.3,22001.0,57.3
2009-11-08,1046.1,224.5,83.1,22092.0,57.7
2009-11-09,1093.1,213.3,79.9,20206.0,52.7
2009-11-10,1072.5,205.6,81.0,21010.0,56.1
2009-11-11,1057.3,221.2,81.7,21820.0,56.5
2009-11-12,1055.4,219.0,80.0,21856.0,56.9
2009-11-13,1057.4,218.6,80.8,22022.0,56.8
2009-11-14,1049.3,,81.3,21910.0,57.4
2009-11-15,1033.4,,81.5,22114.0,58.3
2009-11-16,1007.4,,81.6,22474.0,60.4
2009-11-17,954.1,,81.4,23554.0,64.9
2009-11-18,927.4,,82.5,24284.0,67.1
2009-11-19,935.8,,81.2,24183.0,66.7
2009-11-20,1029.1,,78.4,19930.0,58.0
2009-11-21,934.3,,82.2,24208.0,66.7
2009-11-22,931.4,,81.6,24152.0,67.1
2009-11-23,996.9,,80.6,19656.0,60.9
2009-11-24,998.0,,80.3,20694.0,61.2
2009-11-25,936.5,,80.4,24043.0,67.1
2009-11-26,935.9,,79.9,24468.0,67.1
2009-11-27,927.7,230.3,82.6,24374.0,66.0
2009-11-28,919.3,233.1,83.7,24324.0,67.8
2009-11-29,898.1,232.5,83.4,25659.0,70.1
2009-11-30,890.5,232.2,83.5,25245.0,69.3
2009-12-01,894.7,233.2,83.0,25116.0,70.5
2009-12-02,896.8,229.5,81.3,25232.0,70.5
2009-12-03,895.0,228.6,80.5,25207.0,70.7
2009-12-04,878.7,229.5,81.6,27334.0,72.8
2009-12-05,921.2,229.3,81.6,25859.0,69.5
2009-12-06,910.6,229.1,81.3,26295.0,69.4
2009-12-07,877.1,230.9,81.8,27108.0,72.9
2009-12-08,872.3,231.9,82.9,27742.0,73.1
2009-12-09,874.9,232.1,82.3,27602.0,72.9
2009-12-10,876.5,234.8,83.8,27333.0,72.0
2009-12-11,881.4,236.0,84.2,27093.0,70.9
2009-12-12,881.7,236.0,84.2,26969.0,70.7
2009-12-13,900.0,227.8,83.0,24950.0,68.2
2009-12-14,887.2,240.0,83.9,26654.0,69.9
2009-12-15,887.0,237.5,83.8,27419.0,70.6
2009-12-16,885.0,236.8,83.4,26477.0,69.9
2009-12-17,890.0,233.2,81.5,24918.0,68.8
2009-12-18,1277.9,178.3,73.8,12307.0,40.8
2009-12-19,851.0,233.8,81.7,16587.0,73.5
2009-12-20,909.1,197.2,80.3,20619.0,69.7
2009-12-21,836.2,234.1,81.7,26098.0,76.2
2009-12-22,826.1,234.5,81.5,26265.0,77.3
2009-12-23,845.7,236.6,82.6,25274.0,73.5
2009-12-24,854.4,237.9,83.1,24833.0,72.1
2009-12-25,853.5,236.1,82.4,25539.0,72.5
2009-12-26,849.6,238.9,83.8,25394.0,72.7
2009-12-27,847.7,237.7,83.7,25131.0,72.9
2009-12-28,844.3,236.4,83.5,26079.0,73.3
2009-12-29,843.1,235.7,83.2,26120.0,73.6
2009-12-30,842.9,235.1,82.8,26093.0,73.7
2009-12-31,842.8,235.9,83.5,26957.0,73.4
2010-01-01,841.6,234.5,82.4,26026.0,73.8
2010-01-02,839.5,233.5,82.0,25975.0,74.1
2010-01-03,835.1,236.0,83.5,25878.0,74.2
2010-01-04,835.1,235.6,83.3,25792.0,74.1
2010-01-05,834.9,235.7,82.9,25820.0,74.1
2010-01-06,835.5,236.0,82.8,25757.0,74.1
2010-01-07,832.9,237.5,83.0,25730.0,72.8
2010-01-08,831.2,238.5,83.0,25705.0,72.9
2010-01-09,977.2,218.5,79.3,20906.0,60.4
2010-01-10,843.2,234.6,81.5,25459.0,71.9
2010-01-11,828.8,239.9,82.3,25530.0,74.7
2010-01-12,828.1,239.1,80.9,25499.0,75.1
2010-01-13,825.6,238.4,80.4,25357.0,75.0
2010-01-14,819.2,240.2,80.7,25162.0,75.2
2010-01-15,812.4,244.4,81.8,24874.0,75.2
2010-01-16,806.6,247.0,80.4,24539.0,75.2
2010-01-17,798.9,252.3,81.6,24208.0,75.2
2010-01-18,794.0,258.0,82.8,23099.0,75.2
2010-01-19,790.9,263.1,83.1,22912.0,75.2
2010-01-20,788.3,262.7,81.2,22803.0,75.2
2010-01-21,784.8,265.0,81.6,22723.0,75.3
2010-01-22,783.1,266.8,81.4,22661.0,75.2
2010-01-23,795.2,270.8,81.2,20669.0,74.0
2010-01-24,786.7,275.9,81.8,22530.0,75.3
2010-01-25,791.5,280.2,83.5,22689.0,75.3
2010-01-26,889.5,269.7,81.0,20033.0,64.6
2010-01-27,817.5,283.7,83.2,21901.0,72.1
2010-01-28,764.1,286.3,84.0,22912.0,81.2
2010-01-29,750.8,290.6,84.5,23308.0,83.7
2010-01-30,744.6,292.6,84.2,23398.0,85.1
2010-01-31,743.3,295.3,84.6,23329.0,85.2
2010-02-01,745.4,300.1,84.8,23147.0,84.2
2010-02-02,763.4,302.4,84.7,22584.0,81.7
2010-02-03,781.0,306.2,85.2,22075.0,77.2
2010-02-04,827.6,306.0,83.8,20618.0,72.8
2010-02-05,800.7,308.6,83.1,21110.0,74.1
2010-02-06,799.0,312.2,83.6,21027.0,74.0
2010-02-07,813.0,317.6,85.4,20733.0,73.2
2010-02-08,783.0,320.2,85.5,21504.0,76.3
2010-02-09,781.4,322.1,85.6,21361.0,76.2
2010-02-10,783.6,325.8,85.3,21148.0,76.0
2010-02-11,790.7,327.7,85.8,20347.0,74.5
2010-02-12,839.0,330.0,85.8,18830.0,69.9
2010-02-13,862.4,327.0,85.8,18152.0,66.4
2010-02-14,804.1,321.4,84.8,10451.0,64.5
2010-02-15,831.9,276.8,83.0,9937.0,70.5
2010-02-16,831.6,315.1,82.4,20365.0,70.7
2010-02-17,825.2,328.8,82.0,20038.0,70.8
2010-02-18,917.5,299.5,79.5,15925.0,63.0
2010-02-19,818.9,338.6,84.5,19981.0,71.6
2010-02-20,811.0,344.1,85.6,19577.0,70.8
2010-02-21,804.5,347.1,85.7,20022.0,72.8
2010-02-22,800.9,350.2,85.8,19869.0,72.9
2010-02-23,864.5,345.3,84.9,17551.0,65.9
2010-02-24,806.1,354.6,85.3,20077.0,72.3
2010-02-25,807.2,348.5,82.0,16505.0,69.4
2010-02-26,938.8,323.8,79.4,14555.0,59.3
2010-02-27,803.9,336.7,85.2,15303.0,67.0
2010-03-02,1617.5,123.1,5.7,0.0,
2010-03-03,1006.0,339.1,77.7,16891.0,54.7
2010-03-04,901.9,410.7,85.0,20254.0,62.8
2010-03-05,912.7,422.4,84.6,19641.0,60.9
2010-03-06,915.6,427.8,84.1,16789.0,59.8
2010-03-08,888.8,317.0,82.3,11790.0,63.7
2010-03-09,839.6,406.1,85.1,21162.0,67.7
2010-03-10,825.0,421.1,85.3,20761.0,67.8
2010-03-11,881.3,411.4,83.8,17152.0,61.1
2010-03-12,857.0,416.4,84.7,12708.0,60.4
2010-03-13,815.8,423.9,85.2,18956.0,64.3
2010-03-14,782.7,429.8,85.0,19203.0,70.2
2010-03-15,758.6,391.0,85.7,19255.0,73.7
2010-03-16,773.1,370.4,85.6,18618.0,70.7
2010-03-17,750.2,372.0,84.6,18919.0,76.1
2010-03-18,732.5,370.7,83.8,20254.0,79.9
2010-03-19,727.2,367.8,82.9,19188.0,80.0
2010-03-20,717.4,368.7,85.5,18965.0,80.1
2010-03-21,709.9,368.0,86.0,18850.0,80.6
2010-03-22,708.3,366.3,85.4,17039.0,80.9
2010-03-23,702.4,364.3,85.2,17068.0,81.2
2010-03-24,703.0,366.0,85.0,17000.0,81.3
2010-03-25,701.9,369.5,84.9,17094.0,82.2
2010-03-26,694.2,369.3,84.3,17580.0,86.6
2010-03-27,687.5,373.4,84.5,17937.0,89.9
2010-03-28,680.4,376.8,85.3,17501.0,92.7
2010-03-29,675.3,380.4,86.4,18674.0,99.9
2010-03-30,682.0,379.1,83.8,17472.0,100.0
2010-03-31,680.4,382.7,84.6,17522.0,97.9
2010-04-01,1061.2,253.4,72.4,4212.0,38.5
2010-04-02,700.6,369.1,84.8,17479.0,89.8
2010-04-03,766.2,388.0,83.5,15842.0,81.0
2010-04-04,689.7,409.2,86.1,17364.0,93.9
2010-04-05,702.8,413.3,85.8,17104.0,84.9
2010-04-06,717.3,412.5,85.3,16724.0,80.2
2010-04-07,716.0,418.4,86.6,16691.0,79.2
2010-04-08,714.7,419.9,87.0,16079.0,79.3
2010-04-09,715.7,421.4,87.4,15737.0,78.5
2010-04-10,715.3,418.9,87.4,15538.0,78.1
2010-04-11,713.7,414.6,87.1,15426.0,78.2
2010-04-12,709.8,410.1,87.1,15362.0,78.3
2010-04-13,703.2,405.1,87.1,15377.0,78.9
2010-04-14,697.1,403.2,87.2,15803.0,79.7
2010-04-15,690.2,399.1,87.2,15887.0,80.9
2010-04-16,681.2,395.6,86.8,16072.0,84.0
2010-04-17,742.0,379.2,84.6,14138.0,71.8
2010-04-18,688.2,389.7,86.5,15491.0,78.6
2010-04-19,678.6,386.2,86.1,16022.0,81.9
2010-04-20,659.4,380.8,85.6,16706.0,97.5
2010-04-21,650.9,377.5,86.3,14565.0,99.9
2010-04-22,648.4,374.7,86.0,14520.0,99.9
2010-04-23,644.0,369.7,86.3,14684.0,100.0
2010-04-24,773.8,361.4,85.0,12687.0,70.8
2010-04-25,852.4,347.6,82.7,10495.0,51.2
2010-04-26,966.1,256.2,72.6,8251.0,38.1
2010-04-27,782.5,373.5,86.1,12570.0,58.7
2010-04-28,966.9,301.3,74.3,9059.0,42.2
2010-04-29,888.0,299.9,78.5,10672.0,48.9
2010-04-30,783.5,383.2,85.9,12915.0,59.8
2010-05-01,781.3,386.8,86.8,12995.0,60.2
2010-05-02,769.7,392.2,87.1,13223.0,62.1
2010-05-03,762.2,393.1,87.1,13271.0,63.2
2010-05-04,839.4,319.6,80.9,7627.0,53.5
2010-05-05,785.5,393.7,86.7,12815.0,59.6
2010-05-06,792.2,401.2,85.9,12662.0,59.2
2010-05-07,792.0,404.2,86.4,12498.0,59.3
2010-05-08,788.8,406.1,87.1,12448.0,59.2
2010-05-09,789.3,408.3,87.0,12402.0,59.2
2010-05-10,790.5,408.1,86.6,13882.0,59.2
2010-05-11,792.4,411.7,87.2,13784.0,58.8
2010-05-12,797.4,412.9,87.3,13204.0,58.5
2010-05-13,797.8,415.5,86.9,13535.0,58.8
2010-05-14,800.5,416.3,86.6,13690.0,58.9
2010-05-15,799.7,420.6,87.4,13611.0,57.7
2010-05-16,797.4,423.0,87.9,13556.0,58.9
2010-05-17,798.6,424.8,88.0,13479.0,58.9
2010-05-18,809.8,428.2,88.1,13319.0,57.9
2010-05-19,821.9,430.1,88.1,12994.0,57.1
2010-05-20,830.3,430.7,88.2,12864.0,56.3
2010-05-21,840.0,425.0,88.1,12758.0,55.3
2010-05-22,847.4,390.6,88.3,12775.0,54.8
2010-05-23,848.6,392.8,88.3,12628.0,54.9
2010-05-24,852.1,391.6,87.8,12622.0,54.9
2010-05-25,854.9,393.1,87.6,12558.0,54.7
2010-05-26,857.7,396.6,88.1,12496.0,54.6
2010-05-27,861.0,399.0,88.0,12242.0,54.7
2010-05-28,891.1,373.2,85.7,10148.0,50.1
2010-05-29,853.7,408.1,88.3,12321.0,54.8
2010-05-30,887.3,400.5,86.8,11613.0,52.5
2010-05-31,1180.7,286.2,79.7,7392.0,31.9
2010-06-01,1134.6,320.1,82.6,8960.0,37.0
2010-06-02,942.8,396.8,87.1,12082.0,50.3
2010-06-03,933.0,401.8,88.4,12071.0,50.5
2010-06-04,929.1,405.5,88.5,11986.0,50.9
2010-06-05,926.9,407.9,88.4,11842.0,51.1
2010-06-06,924.5,409.1,88.0,11819.0,51.2
2010-06-07,917.8,412.4,88.7,12039.0,51.6
2010-06-08,916.7,415.4,88.5,12022.0,51.7
2010-06-09,909.9,413.9,88.7,12015.0,52.0
2010-06-10,908.1,414.0,88.8,11744.0,52.1
2010-06-11,905.5,415.1,88.7,12194.0,52.1
2010-06-12,905.0,411.6,87.9,12172.0,52.2
2010-06-13,887.2,416.6,88.8,12279.0,53.3
2010-06-14,891.9,415.9,88.8,12085.0,52.8
2010-06-15,902.9,413.7,88.7,12050.0,51.8
2010-06-16,915.3,412.8,88.4,11903.0,50.9
2010-06-17,901.7,415.1,88.8,12028.0,51.9
2010-06-18,902.2,411.3,88.2,12008.0,52.0
2010-06-19,977.8,361.7,83.6,9961.0,44.7
2010-06-20,872.1,417.1,88.6,11810.0,52.8
2010-06-21,872.9,424.8,89.1,11833.0,52.8
2010-06-22,881.5,424.1,89.0,11791.0,52.3
2010-06-23,890.2,422.6,88.5,11735.0,51.9
2010-06-24,895.7,422.7,88.7,11567.0,51.4
2010-06-25,896.1,420.6,89.0,11603.0,51.2
2010-06-26,895.0,420.7,89.2,11524.0,51.3
2010-06-27,897.8,417.7,88.4,11557.0,51.3
2010-06-28,898.2,418.3,88.1,11538.0,51.3
2010-06-29,896.7,419.2,87.9,11510.0,51.3
2010-06-30,893.2,421.1,89.3,11461.0,51.3
2010-07-01,897.4,418.7,88.3,11451.0,51.3
2010-07-02,892.3,418.6,88.2,11488.0,51.7
2010-07-03,742.9,391.2,89.1,13317.0,67.7
2010-07-04,717.9,371.2,89.0,13380.0,71.9
2010-07-05,705.2,373.9,89.2,13426.0,73.8
2010-07-06,694.7,378.6,90.5,13606.0,75.3
2010-07-07,692.7,379.7,89.2,13124.0,76.9
2010-07-08,686.6,381.7,88.9,13153.0,77.9
2010-07-09,682.6,385.1,89.7,13163.0,78.8
2010-07-10,761.2,346.5,87.4,10128.0,67.5
2010-07-11,679.7,389.9,89.2,12514.0,78.4
2010-07-12,733.7,393.0,90.4,11649.0,71.1
2010-07-13,850.9,372.8,89.6,9298.0,51.1
2010-07-14,854.6,370.6,89.2,9285.0,51.2
2010-07-15,858.3,367.6,87.1,9300.0,51.3
2010-07-16,860.5,364.0,87.8,9291.0,51.2
2010-07-17,860.9,364.7,88.1,9255.0,51.2
2010-07-18,861.1,365.2,88.3,9207.0,51.2
2010-07-19,859.8,367.9,89.0,9164.0,51.2
2010-07-20,860.4,368.0,88.6,9169.0,51.3
2010-07-21,860.4,369.1,88.1,9126.0,51.2
2010-07-22,859.0,365.8,89.6,9099.0,51.1
2010-07-23,858.7,366.3,89.7,9500.0,51.1
2010-07-24,859.2,369.6,89.8,9517.0,51.2
2010-07-25,861.0,368.5,89.6,9508.0,51.3
2010-07-26,858.8,347.2,90.0,9468.0,51.3
2010-07-27,860.7,364.5,89.3,9495.0,51.3
2010-07-28,858.1,367.1,90.1,9474.0,51.3
2010-07-29,858.3,364.3,89.9,9470.0,51.3
2010-07-30,862.3,361.4,89.5,9411.0,51.0
2010-07-31,864.0,363.6,88.8,9403.0,51.0
2010-08-01,863.6,365.1,89.7,9387.0,51.0
2010-08-02,866.3,363.8,90.2,9413.0,51.0
2010-08-03,868.6,364.3,89.8,9395.0,51.1
2010-08-04,867.0,366.1,90.4,9397.0,51.1
2010-08-05,872.4,341.4,87.7,8091.0,47.3
2010-08-06,848.4,376.1,90.0,9190.0,51.0
2010-08-07,894.5,326.3,86.1,7726.0,44.8
2010-08-08,845.8,372.1,90.1,9218.0,50.9
2010-08-09,849.4,375.2,90.2,9273.0,51.0
2010-08-10,852.4,373.3,90.0,9286.0,51.1
2010-08-11,850.9,372.9,90.1,9277.0,51.1
2010-08-12,853.2,370.0,89.9,9298.0,51.2
2010-08-13,849.4,366.2,90.2,9311.0,51.3
2010-08-14,848.6,368.8,90.5,9289.0,51.3
2010-08-15,857.0,366.4,90.3,8767.0,49.6
2010-08-17,33.0,0.0,18.0,0.0,
2010-08-20,57.9,0.0,14.7,0.0,
2010-08-21,58.4,0.0,15.5,0.0,
2010-08-22,51.3,0.4,15.2,0.0,
2010-08-23,53.3,0.0,14.4,0.0,
2010-08-25,50.5,0.0,13.3,0.0,
2010-08-26,50.0,0.0,13.1,0.0,
2010-08-27,45.3,0.0,13.1,0.0,
2010-08-28,1482.1,0.0,13.3,19.0,5.7
2010-08-29,1223.9,36.2,68.7,5505.0,30.1
2010-08-30,1231.0,164.2,80.6,6149.0,32.7
2010-08-31,1264.2,182.5,78.6,5505.0,29.4
2010-09-01,1262.0,155.4,73.1,4933.0,26.9
2010-09-02,1017.1,316.6,87.0,12664.0,45.6
2010-09-03,962.5,363.9,88.3,10481.0,47.7
2010-09-04,913.7,387.9,88.9,10883.0,49.7
2010-09-05,896.4,398.7,88.6,10872.0,50.5
2010-09-06,890.4,402.8,87.9,10340.0,50.8
2010-09-07,888.0,403.6,86.0,10733.0,50.8
2010-09-08,883.7,405.8,86.5,10651.0,50.8
2010-09-09,880.7,408.7,87.0,10568.0,50.8
2010-09-10,875.0,412.0,88.0,9993.0,50.8
2010-09-11,863.0,417.6,89.2,9896.0,51.3
2010-09-12,750.2,435.4,90.5,11195.0,62.2
2010-09-13,738.0,407.4,88.7,10530.0,64.2
2010-09-14,705.2,406.4,89.8,11235.0,69.1
2010-09-15,685.6,412.6,90.4,11459.0,72.2
2010-09-16,681.3,413.3,90.8,11101.0,70.8
2010-09-17,669.7,417.5,90.8,10798.0,70.8
2010-09-18,754.5,364.1,87.2,7634.0,59.8
2010-09-19,652.8,412.0,92.1,10387.0,74.1
2010-09-20,713.9,389.1,90.2,7831.0,64.5
2010-09-21,815.7,39.6,69.9,871.0,39.1
2010-09-22,926.1,245.8,85.0,3092.0,37.8
2010-09-23,485.1,0.0,23.9,0.0,
2010-09-24,856.7,160.8,82.0,9343.0,49.0
2010-09-25,799.0,290.1,88.2,10944.0,54.8
2010-09-26,807.8,290.8,88.0,10142.0,51.5
2010-09-27,775.5,318.1,89.3,10946.0,55.8
2010-09-28,772.0,323.2,88.7,10764.0,55.9
2010-09-29,765.4,326.0,88.1,10650.0,56.4
2010-09-30,837.5,263.4,75.1,2761.0,42.8
2010-10-01,834.6,214.8,80.6,8216.0,47.4
2010-10-02,763.6,319.4,86.7,10478.0,56.7
2010-10-03,799.8,328.4,88.3,10081.0,53.3
2010-10-04,891.8,304.1,85.2,7380.0,44.7
2010-10-05,919.4,248.0,82.7,6123.0,42.2
2010-10-06,808.7,332.4,87.8,9754.0,52.5
2010-10-07,799.5,337.1,88.1,9789.0,53.1
2010-10-08,897.7,248.3,80.3,4645.0,39.6
2010-10-09,792.6,332.0,87.9,9464.0,52.6
2010-10-10,790.6,337.7,88.8,9432.0,52.7
2010-10-11,787.1,339.1,89.6,9378.0,51.6
2010-10-12,784.8,339.2,89.5,9360.0,52.9
2010-10-13,782.8,340.1,89.5,9371.0,53.0
2010-10-14,781.0,340.0,89.5,9275.0,53.1
2010-10-15,778.8,340.5,89.5,9239.0,53.2
2010-10-16,775.6,343.9,89.8,9198.0,53.3
2010-10-17,778.0,341.8,87.7,9150.0,53.3
2010-10-18,774.1,339.3,88.1,9010.0,53.4
2010-10-19,767.3,335.6,89.1,9001.0,53.6
2010-10-20,763.2,335.1,88.9,8941.0,53.8
2010-10-21,761.2,335.8,88.7,9013.0,53.8
2010-10-22,759.3,337.6,89.2,8751.0,53.9
2010-10-23,759.5,340.1,89.6,8928.0,53.9
2010-10-24,760.1,338.7,89.2,8850.0,54.0
2010-10-25,765.3,338.6,88.7,8799.0,53.5
2010-10-26,778.8,336.9,88.2,8680.0,52.5
2010-10-27,780.9,334.9,86.9,8624.0,52.3
2010-10-28,777.1,336.9,87.9,8581.0,52.3
2010-10-29,780.6,335.1,87.5,8573.0,52.2
2010-10-30,776.7,335.3,86.6,8515.0,52.5
2010-10-31,763.5,335.9,88.5,8785.0,53.1
2010-11-01,755.9,331.0,89.2,8372.0,53.2
2010-11-02,755.9,324.6,86.3,8483.0,53.3
2010-11-03,750.3,328.5,88.5,8455.0,53.3
2010-11-04,749.1,332.0,89.3,8233.0,53.3
2010-11-05,747.1,324.8,89.3,8207.0,53.2
2010-11-06,744.9,326.5,89.3,8260.0,53.2
2010-11-07,744.6,329.5,89.2,8244.0,53.4
